,L_1,T_1,L_2,T_2,L_4,T_4,L_8,T_8,L_16,T_16,L_32,T_32,L_64,T_64,L_128,T_128,L_256,T_256,L_512,T_512,L_784,T_784,digit
25386,0.008855040319872214,868.6164007256897,0.054739053053343825,866.6256811392267,4.401677662513925,727.8123518527191,13.990880997508587,602.0108433329746,39.05322233461104,397.4257948322616,66.61111669589289,264.28383908686453,100.70300132475238,172.7159719551633,189.3168423540974,60.75274462775524,318.98799093009666,16.025566849772254,604.2394640194791,0.8121685270797975,1785.1301778613115,0,0
44491,0.5211627115158599,233.76672590311793,0.9048543576553055,217.11991518129045,2.7076069460394465,165.85051711944865,3.722250053051594,150.4143096322811,7.464503275790298,118.12855637349469,13.980901711747824,84.86067829503202,20.65734573035939,66.02976206628746,49.51185365598123,28.366048332176284,106.86170650974503,8.432482520110351,257.34759399127455,0.2567385762513671,537.5250407735313,0,0
28325,1.8630145595400232,143.79916386511906,2.063723978175506,135.0912033563863,3.058057876671963,106.58801910629853,5.445522200158727,75.29404316103579,6.8198210240805155,63.86030944702296,8.799913312054517,54.43111903648697,13.326879742292299,41.50478250934063,27.96630545583712,26.35453478575321,81.98014694061017,9.131261368825564,256.68648533313683,0.30885294825216136,623.7749650207879,0,0
9720,0.3170209478722412,673.7155164689751,1.7594372992474059,611.1349723653781,2.1955302449813665,600.6837991418308,9.885507978795676,500.85448837118935,20.32265297604627,417.419950108797,27.42420665347983,384.7054523522514,89.5502349901251,202.38501539819518,206.7918271685931,51.80695389767223,331.45463637740033,14.087890640285387,563.6559809534915,0.2194377423407932,2151.779492859434,0,0
44184,0.13301703595686143,377.72242028167744,0.16873203845975215,376.1728924444747,2.573452052307873,305.4436859820181,13.032979181393658,165.69648597113306,15.899447222356098,141.63069856215745,22.55107232839045,111.43741150489616,34.867008153181594,78.34973440151217,56.72842248393016,51.562251951789854,176.14214162424315,22.381031857783153,552.0201862322394,0.9707829935424739,990.3631732373498,0,0
20533,0.5468699661377081,233.2803380579386,0.8483035024363315,220.2023701780994,3.677260934803728,128.96112283645337,6.258758033555645,100.28914355726228,10.737478911969927,66.89047136685122,14.256969972895444,52.3946780450218,19.64080417156221,36.98761815822586,31.926162251375235,21.729713652275038,89.00892816277046,6.100323288753815,193.59615745650723,0.0780139947461116,379.37852337844856,0,0
13335,1.9780228104652002,562.9007636075179,2.07042883713202,558.8916441727943,8.345453615145658,384.82816001576924,13.568312842363834,326.99607033513746,19.808935153780183,269.57046556059703,35.37117775946477,195.81093494980314,60.587878056545904,125.1282885217332,100.10839003991765,76.83042931983502,275.00046810639486,26.238104977408753,721.0584590585773,0.9136335588560751,1821.2177716367105,0,0
5641,0.38058962142684494,225.4226643966797,0.6288877485085046,214.65002452896036,1.308814861090722,192.69477982180203,3.088721428990658,167.4767164173262,12.160336061832542,92.6617146174417,17.304938899584094,65.34792249001107,23.46063310005451,47.29532537294065,35.44879361892821,33.454292898013094,117.48806382631639,10.312443686668145,296.1804593352749,0.20824823998030806,941.3503976647127,0,0
34562,0.8415810408375844,212.94569260041385,0.8440284780730395,212.83950831200906,3.633837469957844,123.08742138244978,4.876108467133334,106.23478125062567,8.031240029944506,82.33118643872169,10.064176139317654,73.23217927648508,15.990439798983491,57.0373765757138,34.30445080229174,37.0221540824998,121.73972127551379,12.466565257253396,335.7743534126337,0.17024991959052457,708.4698995831013,0,0
23914,0.016590032487383676,227.18448858380847,0.3159439640344014,214.19674624581913,2.725589936872303,153.27619213255278,4.889433220270806,123.53318434547681,6.94736116322798,107.2925021820246,10.86303864592437,89.01415253769405,18.37654087382242,67.06676768518098,46.85820227179944,31.993281793176845,130.11392809455774,4.7939020854832375,201.59199020153528,0.07985837941681001,501.6007065800371,0,0
23297,0.04546048178565476,420.8331081339926,0.9700798648419484,380.7176560142009,5.904761637880126,261.89153553781233,12.854657642325682,154.35534754645363,15.215443396885851,130.7670322173269,17.49695669372453,120.25162408087103,25.09186933793613,99.70328403607299,64.78482341433028,56.27178722006196,187.88068358707798,18.71737014338156,537.6463368247394,0.5626547055173157,1288.0771927990195,0,0
43186,0.007869969841560458,361.0013341821755,1.2662558629557759,306.40511873557466,3.7770210658818595,242.528655971613,5.940873204125463,216.8396623980987,12.86278015915457,158.29142268293873,22.36151201854397,110.06969216138745,34.9148109770102,73.98224977778753,65.87590498565186,35.129496144767124,152.78315627084916,8.58736808442833,292.230950899723,0.37549691736897034,951.7865623895359,0,0
11022,1.059415797145086,267.8150518076384,2.387686962373154,210.18680032682104,3.388626470081738,178.38231175773623,6.310300816893976,145.71571120047858,12.087729929737192,97.88226681675012,18.00155352809179,71.75390195778617,25.74356210325739,49.52055115078132,51.168480735056754,20.609693165792386,94.645167989378,8.632804135893275,227.50917096755754,0.08509279121608274,463.31254149159093,0,0
47722,3.018018517733907,513.9497837354411,4.070570283565394,468.2838689389684,5.020552641527654,437.97605810198326,12.96461376065375,309.8414669943906,22.24300915698437,224.5432108193833,38.82645403465444,144.86358754409096,58.12768555496135,91.70016357170654,98.2029762378868,47.006772109737895,201.84867193337593,12.486082071093811,425.94982299272004,0.18464004484652488,919.6326671591755,0,0
55986,0.10336425044852501,206.07157957716976,0.3612432322700049,194.8832656206037,2.866593079534598,117.09255606522412,3.415366122720849,110.05397568209757,6.8006903667043614,82.07922222260729,11.708306162450185,57.403744368362666,18.29636300570221,36.854962856447834,26.904307400037435,26.566356976232004,92.40951485401419,8.436690673134589,234.63931471001774,0.24782874205141728,472.81449102078494,0,0
17334,2.8327078686348166,362.3574168201586,3.782688314269303,321.1416519552462,6.472364107216194,256.6615314331018,12.170515630869975,192.92274719794875,15.761216994767606,160.00722930696446,24.402258064997437,113.72153423759282,39.667883941738516,70.25648827012263,64.04369636709623,41.45120928275955,154.08786656793296,12.96025997336776,371.27439263694936,0.7281665514030895,1040.63936476952,0,0
44313,2.2567304625477136,208.03979429267463,2.6231371694031482,192.14290636821406,3.0616753408967403,181.0450001168194,6.511979477366801,131.22542066888602,9.44048357228847,104.23263982932389,13.639303003450893,85.16053282176192,24.26604326572974,54.494982297804555,45.239228449545124,30.68266164351551,119.91836811548262,10.171298768525435,291.2455262694396,0.441841502967134,604.6724187087417,0,0
53937,1.3111019254635987,406.14993753229015,1.3384159643799647,404.96489313410143,4.716244404748953,297.6778474875271,9.64434531028094,240.6569444986165,14.674828599140945,194.1756484238588,22.193243043734718,159.67461979180464,34.78642167322014,123.56307260417427,88.70000060544237,61.04721426170909,232.4368522470893,17.80054712911572,534.4156704743668,0.2527845924527023,1096.7696126735739,0,0
34273,0.2897176514530604,424.14854505110384,0.626619000743956,409.53177387559697,2.715540953544979,343.08826251445777,8.404730264056246,264.44568090380517,10.19838434831109,249.2555054613091,17.285941331544695,215.84187774671182,55.540308295257105,111.77014754047997,118.49146606001382,38.56265885393679,199.99314125614907,9.720733316335624,362.21625982177704,0.38254169065077864,922.885435065951,0,0
45276,0.18784655141224127,247.0856268521034,2.5769404287549373,143.43261805465124,2.613139681901629,142.28310023030554,4.614680107278741,117.1260620291477,8.020066296346032,85.9294305659196,9.19880467782074,79.78087204908368,13.985223921605806,66.97561841389889,43.7541190818097,33.775601059337646,121.69759977152098,11.06953752360677,330.2319345405085,0.4709399401099244,596.2711357158764,0,0
33661,0.2338365486792687,443.80730423687714,0.23383888199651112,443.8072030037883,0.6538997810028839,431.0489553795011,1.2579352263362775,424.00747656581376,12.201588772000628,336.57854439011373,17.0303282837846,313.5669301824331,45.61997808427987,225.1154793583453,152.76496013490998,90.99975731291558,381.1042185710594,18.702616410598228,670.3642098397147,0.6862126987825106,1730.7010418623877,0,0
22929,0.7489648692289411,263.7648235399414,2.876237205842198,171.47118019981397,3.651588372646966,147.92098320364727,4.451619891939057,138.23896442529835,7.264422869288036,117.2467922312439,11.990244130488614,94.31251745119458,18.043909102338045,78.49859832900468,54.09228740746535,38.98464455903897,135.07664923124585,12.04135509378493,357.2554757586935,0.3124956814074766,1189.4371157153114,0,0
24151,0.6504451767823136,299.17049471036466,0.657596464328831,298.86022960190576,3.317805563284202,213.87514956413577,4.714010875101472,195.58349280047864,17.902611222743975,102.85544135621025,22.30962195276884,82.58490440064271,29.549715264275985,60.298537788975445,48.21450007760644,40.196680833472236,134.21775916137508,14.373176469832492,403.9731023783708,0.25195719051170384,630.8573420753532,0,0
57727,0.062039908390057234,1310.4512029783598,0.6968012198007111,1282.91150668601,4.2327983534268325,1190.8470236329235,19.343337587031655,1003.939893021485,34.8449217603526,888.4613629350188,126.01002678097228,504.00042121000513,252.89319076912687,212.0047602408743,366.90340433206205,92.21274559208332,555.2174345959847,38.41319302774074,1115.9553649213005,2.540364006374055,2294.6582115367523,0,0
30807,0.007374520365904765,191.3276523858281,0.5934862240009917,165.89866353389158,2.760138886021787,100.75991097184792,3.4144555225063704,92.43806065151387,6.643258252813059,65.4219394248426,9.444651710560581,53.16530424781047,14.947165648423585,37.004931875592,29.19330272754519,21.435128070705993,80.23663332782887,8.191713422879447,228.7249679178634,0.16064174271574008,435.0348401263572,0,0
57214,0.05899716769704092,215.09535899099927,0.18668793849192078,209.55537886963356,1.9746652038025276,162.2732906255918,2.3701197261619145,157.28594192571217,10.411499017172195,97.49439684245104,12.444630936618402,87.14111003999804,21.942154623769177,61.0418868934505,54.957000188119245,22.18110557887097,101.52764693990162,6.534260647059902,219.08450892434234,0.04506262895360077,426.0657749354572,0,0
11295,1.9730301529040157,345.59536424233494,2.8382857713025498,308.0554629950627,2.9168729311296304,306.0774807696551,9.853658376799348,220.4845758179293,16.539937614624716,172.30657192759227,22.093881533145243,147.82846260458794,40.56689965160115,96.40501877201018,80.89050964215207,47.41131610294577,178.3814222361214,19.667744439863185,514.4098288024504,0.24593153291925518,930.7327450005318,0,0
12799,0.2858855543318718,496.5824682365503,0.9113818041082009,469.44474506220945,3.091900858136162,400.0738808139937,7.117219343922716,342.0131995452536,12.886711584449156,300.7096311118803,29.105991491427066,233.067186891823,73.76641834237944,107.11309396447807,119.02886373637439,47.49323305476336,219.99978068425793,13.812196829559046,454.02386595615684,0.1751192573229073,1004.188234191122,0,0
10083,0.20619354822641855,388.7622740969925,3.6710648001349355,238.4356863634146,4.4447869314242645,215.34092191174673,5.209325534579385,206.73168215880614,14.839134358763996,124.6956597681402,18.52880094786805,107.06228312865233,26.85586152642009,84.93281101157557,52.74447526289029,56.25780268745245,174.68969772439627,19.468158805782487,481.90023247961665,0.19510212331834928,1129.7375191746567,0,0
9881,0.0038421345313381173,406.87999839000435,1.201358159447139,354.9246774866047,2.6344655566575583,310.7592547080966,6.657827017037748,251.29223577187398,15.679853265681503,174.4206780323095,22.66533809172937,140.35848536044418,40.84909564816345,86.47637811096335,82.20499455178046,42.33293835795752,178.73532494003146,13.875165387956516,427.65632904001075,0.2977370628770817,963.9343579203043,0,0
31628,1.679639673110107,384.2674070128194,4.19190716870768,275.27039886160964,5.471726434904558,244.41242057571478,8.478740408715568,210.31422641116487,16.29900784887338,141.33351400795564,22.323865382429606,108.85086174476399,40.54796618089437,53.99118297450636,63.55312080380703,28.646606667383228,137.34906969779993,8.629495459168375,279.3164649940905,0.11339425531203419,717.6686419891405,0,0
33465,1.0505173651938788,180.03036399497245,1.0652873442478639,179.38955503248675,1.4273862232895975,170.58661854971655,5.44820447634064,112.71429070185724,8.78744864916628,83.08505124039219,11.610584616783946,70.19051449708911,20.02703303027736,47.86133953323752,42.88973296129887,21.283676291701937,92.77844031326832,5.405181059010329,203.23672829821322,0.16808853187386524,405.7253096496353,0,0
49185,2.2495054419365395,726.1549682569345,2.5094484904736665,714.8771028903279,6.3985445341903775,604.2174126618813,7.55947542972448,590.0768475066278,20.748807666833883,476.6796474663631,31.607613744655364,420.6853637007466,64.97156422526622,333.5123579639874,171.4075246573765,196.3526195725678,506.8439167515502,77.96313958230677,1511.9713540255682,0.25649071010885266,5746.561197252805,0,0
39156,0.2491404309856601,313.6668881455423,1.4782779880273842,260.3396383369113,3.265916756704808,212.89270111226233,7.89812904791383,157.3773327681264,10.846528849814266,131.42560434237484,12.033002754923135,125.87270707772791,28.664140732721833,80.96314529405187,69.23287234853092,35.196650657347035,158.70141747006718,9.86963118697554,341.9702632575272,0.17081310837096964,738.7257485330264,0,0
11428,0.1638113976037632,373.82478983561725,0.38511196059853725,364.2234638180345,1.3349101400610164,336.55253732521066,11.273462652843799,199.01173296985476,18.372583747911317,147.25181634284328,23.96834939853409,123.1278370230977,33.90390094316568,93.04705463312112,59.45421519657531,67.15674602645865,225.9244999648678,16.094902735205956,501.7322030877258,0.288975801809009,1413.4758785451954,0,0
46653,0.1636814021667258,229.37458380282789,0.175844801216893,228.8468636823627,3.142639372023725,133.0021824290029,4.0826121479608295,121.54022289714572,11.422034239210635,69.01110761456108,13.032883508935479,62.04279100997017,18.766255009862167,46.29692482665386,36.701207042779856,25.05561819036042,92.00200027555715,8.867073015499516,241.90967676131567,0.12015957023383574,636.0670898558008,0,0
24777,1.9315674080558045,164.0767639821928,2.0408495251012186,159.33546003137792,3.777363573052545,110.22243643624034,4.74308857357136,96.92777980800759,7.5998770226198475,72.27428976696505,10.040430754811986,62.000200739395005,13.794807973494628,51.566364077203495,31.28585484330913,32.800737226385365,108.20167239605911,8.631138349342157,256.07722932244604,0.11641808188645586,839.3715254274807,0,0
29438,1.2405869700187133,279.4747325422657,1.245206394561429,279.27431461088753,3.045415339906757,225.89351571021476,5.455718621869274,196.05760187194423,14.324046359572083,117.93334974369054,22.69133295048312,75.13192971997765,28.9636604344007,58.131145614088425,44.05882113303196,41.70849414940878,149.20702098687354,13.945645252687175,376.6931563205985,0.34075554179430195,1095.9787889435172,0,0
39581,0.032166286879118516,379.59677339974263,0.16611374137045604,373.7853413708641,4.971876401131729,235.1123875140413,6.484965153988817,214.0966521075066,14.38520832669391,153.55135998437194,17.527763959576056,138.65229110001036,30.378114170170477,103.81663706133264,71.38390338167642,55.813572932315424,200.65297525006758,16.902794251417767,458.5623145433739,0.8842758687640903,824.5068370107447,0,0
56989,0.22962408046307264,373.0235914050499,1.1821975324707945,331.69532660241407,3.9315015444685653,256.97767370967597,6.990303043684449,217.6354962742629,14.132948116419644,154.43286237125875,18.649831753011224,133.1460082002759,33.529794373581225,95.56377907650831,63.979565021599754,58.738834449153615,195.11805219379985,19.087635219205538,479.5088729070485,0.24818352789345652,897.0746503010483,0,0
18029,3.871775610446205,479.57359832683693,3.9002562293131735,478.33794079743996,7.619521350230932,381.2964978445393,10.867168074207875,336.4851122254821,21.175950751648738,245.15187131078824,35.050009536408666,175.0315727289629,54.25716104002737,121.99593333679336,104.59353818152991,62.81874454861787,262.4420284813824,16.48281509393696,507.4971919889383,0.2939112992536998,1131.0214571132776,0,0
52995,0.04603679117824267,318.1790972988001,1.253506073314896,265.79194528651857,3.315497065220786,203.20356804223982,9.94069648794043,114.223041288442,12.867989774521751,91.46453429460756,16.14218535024176,75.77142003915357,19.572700366762255,67.29858730332127,40.86730725343378,42.188537779211536,132.1828891257178,15.083235781478889,411.4810257796445,0.55220609302848,783.073280871814,0,0
40649,1.3510293721509659,178.956189036615,1.604879328128198,167.94267802740887,1.6099827285115704,167.78500835900573,3.7311362465841795,136.9301876807115,9.251339265250692,92.14108984596527,12.052818198471993,78.54133334127813,21.683479551571942,52.44724602696408,42.679351415656946,26.272893175843887,97.03569204065612,10.153010666311113,260.1758142553385,0.44995190475833813,582.58692169144,0,0
41617,1.5799563085159585,458.25548748751,3.8625104273726114,359.2248029228406,7.488565100819659,253.52946758693403,12.826639349951176,195.14969168777392,15.565483865792485,172.8074500939263,22.231879370536742,140.88005468155703,35.76248171956975,105.43609197668178,61.55232803216549,75.70065381522495,266.8909573810217,18.544095032458134,566.8686785538177,0.8439801994938835,1090.1437282761176,0,0
54980,0.15469020995828045,184.0390819177942,0.91884626926795,150.88547690904065,2.0200429897837107,116.16041382710493,3.0540791933918174,101.0993939804492,6.699722809735521,68.1144715073415,7.936862978833922,62.85659675199151,13.135193655602032,47.49193618209008,23.976954952646302,35.833679061319344,106.17855569938297,11.3353710744076,300.9805952541433,0.4553905790780893,757.148185524733,0,0
41030,2.1765085779544084,273.3152105121194,2.2988768710328062,268.0061509229281,3.5542836812436986,228.0016961290911,8.98709981698279,168.73473650082553,12.64845848636071,133.59001483005443,17.93831331731272,110.26868318777643,33.1104994410067,68.27833094431598,70.97625047975897,24.26389086910658,126.10574888790333,9.279572568645328,297.8559172925862,0.3928562111195494,903.7993283142644,0,0
5120,0.5936066686969663,252.82620462920997,1.0886486554800379,231.34835819639963,3.3419128567828245,162.29683172597547,4.934635200511865,140.4648628099575,10.994671708099492,95.6055798786212,13.87775060290375,82.97722871858478,19.654773070423342,66.92080987360647,44.540008966574355,40.634641714178954,143.91267586935888,13.02149163308164,400.86025413575453,0.5501569366790203,761.6006213286416,0,0
37113,2.0492942897696538,434.3471457369802,2.488844845238237,415.27684547586796,5.026783155824904,352.83812727525105,14.438161751201726,223.94348383922065,19.98596897471394,183.1716217186498,25.89779290658929,157.54671035139302,39.848142628030516,117.50766128916717,98.12887763731628,53.06660511530558,228.14928804354474,11.653461815942569,425.40057177556514,0.2088273153092032,1295.3926138251345,0,0
24872,0.01232522000123478,227.02611846031374,0.7717003077429077,194.0799402474253,3.2135171195563537,129.76387031932634,5.281359122560379,102.67720986103083,5.755401828865361,98.61355496648167,9.469722526798655,81.08459738070792,19.293928771909954,52.16041184805589,40.05942453726028,30.88914560478618,113.4414926230648,9.455132902533244,280.6643380134515,0.15830584109956333,573.86641456929,0,0
11675,2.5324629609644576,613.0979009600378,2.606423139613649,609.8890714029872,6.021609062308848,525.12152584333,9.397506469218435,483.397608381314,22.86805008614582,367.6704107682147,38.86652593873869,291.0798671188891,92.55834731662948,156.83503923281899,165.4643448092224,60.70413358181758,279.2481971768991,19.415335788219565,617.18473957802,0.6739440511290233,1271.9724592120886,0,0
41252,0.5027314487484318,318.7892906798746,0.5473376487199154,316.85401016121716,1.6291254532568589,288.0198853298365,4.911586130888636,235.8866448532972,10.522155553912645,179.95933052481766,18.652713252277426,141.48221680195996,34.37788236992158,95.87126047293027,77.38267551300136,46.929404024327255,187.67143054459407,14.829077507919445,447.4982828113896,0.4540317680840162,960.6989362973428,0,0
4505,1.8075353110863441,257.6447838838852,3.0276418784205887,204.70935177002008,3.397321273919804,193.11478813541672,9.703742661498435,121.48428290538631,12.76715462093923,97.52149529106423,16.903621362660605,79.33894349412542,25.869786634774776,52.78799227743166,41.70279490038876,33.05819800174888,122.4420584737275,9.401740574584228,305.67128131410516,0.26000758264174517,840.2733159732045,0,0
17779,0.43242870892707175,363.68914836381396,2.8981407197406304,256.7119922241352,3.0460519124262393,252.13301491424082,6.446995240724128,213.748720038485,13.30631424760778,154.59096980227798,18.022472038511413,134.1450355014947,31.18244576340359,98.22085181603474,70.29839775299163,49.93967735644723,177.34819471539274,11.637722738258471,368.0150907229809,0.08777839518450542,842.7842652065897,0,0
2218,0.039091637326033914,268.5863436591823,0.9936989072267698,227.16983981916223,2.2490565064288903,191.04527097699628,2.614994283947127,185.3696212248529,9.455444639859289,136.58125844431106,17.85912558254667,95.73979080143741,29.830729098722703,61.630711641013846,55.02599367284428,35.80525315991706,143.42809646397583,8.344440756660587,282.0106582395512,0.14615056001808432,578.6785895628004,0,0
52126,0.4009924358855921,301.08017844259433,1.6495840075935575,246.9088985301359,2.717819662808136,212.62790737741065,5.915773863102356,176.4044849237008,12.504919680749257,119.44154011410384,19.44931775956411,86.0149178238382,26.93691396483935,63.904526008463996,52.706363326490845,32.87893459253474,142.14386064767214,6.622700020031131,264.1892529661437,0.08216469097224346,660.5423945385241,0,0
39474,0.3326198027007488,463.52639431295563,2.8008243124082286,356.44109884387314,2.9212701086757016,353.11537408370214,5.214054737197757,321.07220923743483,9.735075434627666,281.5198415013493,20.654522032877672,233.11406441227467,40.82619837961769,174.87391708900697,92.99183941609493,119.02089551428385,385.6740231808006,29.73546409725243,849.995293056923,1.1178115552376717,1755.2971132898251,0,0
32609,0.23461618299347128,246.16979195063544,1.281371005782169,200.7553827956583,2.51462942311251,169.44071638406322,5.1269241625231246,137.32837800478694,9.338816706365483,98.8620837420758,15.059263208134494,75.61510494743239,22.868484915538126,53.556519530269114,35.80412828282398,37.676487706121456,118.82621199416052,14.632708651090375,377.47246393517264,0.7956790160395217,856.3844999002173,0,0
859,1.994221688978671,683.5252530283182,4.324748432474275,582.4132325517802,4.832488964322029,568.9034165333986,8.516919227041853,517.788611417441,23.982048939917846,395.1739709636755,43.154218150847655,304.1540282084066,91.07011802417496,176.2522971695024,174.58835499642893,87.30266355639611,379.6603862521137,18.31230211314735,644.884820526648,0.19026714110611395,1629.7082113773909,0,0
43913,1.9376607637835421,216.0159053858081,2.130388310593289,207.65424563922608,2.9383736896005437,185.7215615286348,5.691175661985377,146.54159203737322,8.448853988720142,122.88465259350542,18.452199310936848,74.2096235504962,23.80245980903179,59.96781582012119,46.420001805511674,34.60925778489158,128.01798424305548,10.214334026145501,287.22335060431527,0.4581837996416317,858.9556118337106,0,0
5514,0.022516255021802295,242.24168943062256,0.3204478336564358,229.31565716620486,3.5665708409869343,151.35589818356635,4.491666573315948,138.95558669580714,9.429087269228942,98.46142330817602,14.395338394514543,75.3656769251732,20.11233215979289,59.497371330384674,45.21848547686659,28.664896582721983,105.23093833123075,10.841612515674395,289.7648261164395,0.5610946503952147,837.8015846217249,0,0
56674,1.8471716029296519,394.71748291249077,1.9252930705084208,391.3281120539381,3.1003838007656963,353.3853155459046,4.070085655041358,341.4640728493333,17.669380419596852,206.26708661984918,26.378970238373608,164.54991038400857,55.23644059057902,85.88313326237332,90.1423101803564,47.342458135911606,173.1689538432783,18.820184283081964,504.62651977927317,0.17503121402968413,911.0866362285104,0,0
33003,0.7197247870171007,231.92736812594782,1.1599521606574519,212.8277034934404,4.022915863807194,121.23350082613112,5.24631390442169,107.59639755342212,8.944396034227172,80.38439698682787,11.830082311699131,66.87482005649005,15.834549250054826,56.780154116928344,37.40990892503216,31.94400100068838,112.92079530359901,9.543657926751662,292.24362007832264,0.15942088874172214,530.0839259658901,0,0
526,4.6486176620347965,265.36785109898375,4.669103236374559,264.47906584136047,5.92049399010587,233.9065008242714,6.686301584949459,224.30622352047214,14.290037967377108,159.4846241545261,18.873904826455476,137.8083489841364,35.709118238615424,91.51151909114954,70.32058572600924,50.70396414751426,174.25921222165132,19.75987122473244,514.7115534678175,0.5460420821063801,1517.5966387336598,0,0
29985,0.018052330757101494,308.31496506698545,0.8204359478152798,273.5028227285817,3.2921200938035664,207.33305361584422,4.0753943743035315,198.2101368082428,9.385094414254779,153.36624419886127,13.188922716956482,133.93800722163257,22.675085756757937,109.59348257958621,60.039906286804914,59.77503008389631,195.08257171016012,12.477125842251022,431.4110707361295,0.48967902474305364,861.1330316686807,0,0
56176,0.024864850341832546,205.37096389700696,0.03296343411379071,205.0195994810153,1.8707030766673154,157.5209881030783,3.1041789831677598,142.47623779815657,11.660771578849353,81.78012928435993,17.01715040441896,56.572376765651796,19.90816871701553,48.87917837344142,36.22605777730762,27.592565434288034,93.44939597366846,9.532941930916355,271.8380200978676,0.1757720863329773,708.4076790422369,0,0
9530,0.14772860356577167,181.61798985459276,0.33156707841810495,173.64199057223146,1.6637070153212756,130.95301932905323,2.9075881522345006,113.67299554432924,6.1863495926318235,84.05939372834966,7.187089019658419,79.05174293876452,17.050243518968493,51.03543059928298,36.05874718288089,30.758205005622493,94.74864714581156,12.545220054634258,332.24197887780434,0.14065572687206238,1004.6420220577928,0,0
260,0.045870854264881356,363.6459216568002,0.5202513779035284,343.0644915772306,3.990541828107251,232.92244038297696,10.443850074800476,151.37842603892676,13.830604639191682,121.41681898500872,16.87175413362967,107.91890938598983,22.970887673874614,91.68376338174946,55.84413136353168,53.148433054277916,178.57200589520826,18.686798456501585,484.06865493717663,0.39034940128545426,808.592275854339,0,0
22288,0.01537040872057492,183.38433171443802,0.015373915450945968,183.38417957175437,2.624279830111382,104.2971091901074,2.819358523015391,101.767859560661,4.876993691180616,84.41491291545638,9.19884233493069,64.68381442668932,18.345412259885077,38.560550686852324,30.672981528665577,25.40167813188081,96.11974660193474,7.478690219920761,225.65148040458877,0.14585810142214675,655.8671776251036,0,0
24189,1.3928175189972796,207.3212096538782,1.4965252051344862,202.82175745340646,3.357051733726566,144.12446839242668,6.086737151867511,109.63182894518287,9.908158738644428,77.71384004757482,12.684851280889285,63.59380020666886,19.702443155049554,44.10159879019442,34.70596979214325,27.40840886815795,104.86142097044666,8.369451872214743,253.5949353334944,0.13102698720442688,666.0440863493869,0,0
18794,0.700761276838115,231.7680371975747,1.847730287281454,182.00574444827438,3.2876374249030627,136.03523370243997,6.101118959678678,102.89241488377293,9.825751287713269,71.00432309549447,12.22431282528427,60.18992108587284,17.35229204664534,46.12457543662891,41.15618422448659,17.508994209217455,83.05229053431495,6.209560954289389,192.00517316927142,0.06340492974982123,402.50208486821174,0,0
11541,0.5249484487105117,280.98334495907835,0.9409411939101728,262.9351217030645,2.871469965027256,215.07076856532328,7.169388020477868,162.32308157963652,12.45330186781424,115.824761651932,21.922100065308978,72.39837882840496,28.8753198378149,52.76427383110935,51.538827785034236,24.153567114310526,107.4352265165722,7.5933397217915015,247.54101134518257,0.22809178062795327,765.9717523715758,0,0
47619,0.2156903966121564,442.85547665892466,0.2579606865434048,441.0215417199645,2.9273838436405146,363.61334394039005,8.930900871158297,283.74724735511916,15.209348331235912,232.7846643612251,28.162734156608845,173.1542111898898,43.02524934856735,132.08407914346935,96.16121230788102,66.81841082244958,231.0817806246162,20.78347704909348,572.0392595313674,0.6284640339649448,1813.4819304085538,0,0
57451,2.8312689874118546,465.3591084822309,4.251459252150827,403.7428633438118,6.184424474190057,351.61730626016447,12.842573906713259,270.35023036934575,21.44698690360876,202.51252895329017,31.24661570225235,158.05171656461934,45.88664879278416,115.9882957403873,88.16482209333904,68.832297655234,280.3602086291834,17.676230793328223,565.217214427096,0.26963108637694555,1246.029118261561,0,0
15663,0.267090213999416,448.7118322152707,1.0917871524495562,412.9316061525415,3.2464972689593306,344.63177014218246,5.675066121325548,315.65303232938896,18.164595294094887,216.51847263414626,29.49486793382977,157.19889194851524,46.44431593229457,110.13596998617083,94.76735971121474,48.84621750699088,202.10811165121433,13.95520983465768,432.8770396993092,0.4220102353342543,1516.4199469807593,0,0
8703,0.0011724085887993116,414.7313486492098,0.052277931309500876,412.5140891072536,0.744601819818807,390.84275744308553,8.498887311700752,292.9869524098974,19.707746962615996,206.24272546655988,30.18215457167053,158.0201669445377,41.19763247106752,125.68167252445201,89.17990288345975,72.25825825200727,274.8326303052358,15.516978328206724,519.7853804618637,0.23977714079123988,1161.6081874004074,0,0
36255,3.415711425541026,365.1458258015702,3.858962261455581,345.9149855109277,5.302548878247721,310.85442677765445,9.19404294614732,259.29093202858036,20.87687231109976,153.92850986717042,27.7382604005259,122.62890483218115,37.21297851332024,96.8423559974355,77.57952254589208,56.40408256478678,201.96655620802167,15.407509674986743,453.2750718359535,0.21485118777066994,901.4729371596657,0,0
38540,0.24402546009704978,242.36153677790415,0.8523066724363664,215.97070364577948,2.375152409568487,167.213225011647,4.825608557633899,133.28755130890127,9.276990357056004,99.98808560869846,14.98461449030523,73.42411980369246,27.450283305493784,41.79328760980919,47.210257970842335,20.143227952976293,84.59262085286072,8.701709419921658,239.684536272675,0.09268781972478854,503.1448495318132,0,0
59696,1.0238570279160883,210.55013166948982,2.2998888229763104,155.18833273243055,3.072198065798772,130.33399699223833,4.990392925528037,103.62814832729298,7.362512580593004,84.17719040085831,10.924443731422144,65.31837622733046,14.460771638245085,56.039577581872464,34.87092475208975,30.991569360004124,107.87593821057594,7.316050074932828,243.32941745359645,0.23529275303814495,625.3233349932093,0,0
